tweet_id,sentiment,SenNumber,author,content,,,,,,,
1957323105,worry,13,nbangura,"I don't think Jon and Kate should get a divorce, but I do think if they want to save their marriage they have to quit the show...",,,,,,,
1957323090,neutral,9,thaetatituteto,need a lots of moneeeeeeeeeeeeeeeey,,,,,,,
1957322504,neutral,9,valsharess,"???ï¿½ï¿½  ???CE d grade?mock?????, ???????",,,,,,,
1957322446,surprise,12,carrrrla,my cheeeks hurt so bad. what happened!?,,,,,,,
1957322382,sadness,11,redbarrington,"@dj_cm  Didn't drink enough for a hangover, just tired and over worked",,,,,,,
1957322281,neutral,9,aktoman,@whitespider1066 &quot,toys&quot,??? Advanced load carrying system. Low-cost 1-man outdoor shelter. I didn't get the Wolverine glove,,,,,
1957321983,worry,13,KerrieBerrie21,I'm wake and sad  what the hells going on,,,,,,,
1957321474,worry,13,stefaniariann,valium makes you feel goood. i need more. i can't fall back asleep. i want my mommy,,,,,,,
1957321147,neutral,9,snishemoto,gahh!! i'm so tired right now.,,,,,,,
1957321080,hate,7,shalmalisohoni,Another Day gone by....  Have to wake up early again tomorrow,,,,,,,
1957320931,anger,1,Medros,@LouGagliardi  damned hordies,,,,,,,
1957320720,neutral,9,eckodabrat,@Fasn8nUrMind ima goodgirl I'm not down with takin advantage,,,,,,,
1957320299,neutral,9,MelodyAnnJones,Goodnight world! I have t o be up at 5am,,,,,,,
1957320171,happiness,6,Hannahpianna,why do i have to wake up so early goddam?! 7.30 on my last day off  bummer,,,,,,,
1957320104,happiness,6,jimscard,Bought a new combo printer at costco today (officejet j4550) cause it was cheaper than ink 4 old one. #windows7 doesn't like the fax part,,,,,,,
1957320064,worry,13,tannwick,"@yellowbag Hmmm, should have looked at it a little more methinks",,,,,,,
1957319833,worry,13,d0ink,"awwww, writing my resume's too difficult XD how do i tell them i've taken 10 different jobs and quit them within the span of two months?",,,,,,,
1957319291,fun,5,dratsab,@ghozali actually I'd prefer a rum or gin but don't have have any as I've preferred them too much previously,,,,,,,
1957319044,fun,5,AlyshiaSheree,@TerrenceJ106  aww-that's my last one. Roo-Oop,,,,,,,
1957318888,neutral,9,ascendingdove,"Bucky, my ferret officially has insulinoma  Now on daily prednisone. Had interview with p-doc today, have to go back monday for testing.",,,,,,,
1957318668,worry,13,danielbedford,@kyza holy cute! Dexter has already lost his kitten face  gettin a chunky butt since we got back from qld too haha,,,,,,,
1957318639,worry,13,lornali,@quikness Waaaahhh! So sad     Let me know when ur next down this way!,,,,,,,
1957318577,boredom,2,TinaELITE222,is really ultra bored,,,,,,,
1957318219,neutral,9,rudyfacio,@metafisix i thought you were gonna be at the show,,,,,,,
1957318057,worry,13,She_shines92,@ihatecrayons i'm so fucking nervous!!!,,,,,,,
1957317721,hate,7,JohnWarnas,"damn another day at the office, the sun is bursting from the sky...and the women are eh well...back to the keyboard",,,,,,,
1957317646,sadness,11,ailish79,"@SmellTheCheese I know, that is so sad.  I",,,,,,,
1957317577,worry,13,Widdlweed,"Good Morning campers, I'm not a happy bear this morning, had an awful dream during the night, &amp; am v worried.",,,,,,,
1957317304,neutral,9,FashionistaJay,@Burgandy1 Girl I know!,,,,,,,
1957317110,sadness,11,savawatts8,Um k.. this is NOT Close My Eyes.. this song always makes me cry bc my mom is gone but I &lt,3 it anyway..,,,,,,
1957316683,worry,13,jesikahhhudson,Homework. ew fml. Should I pull an all nighter? I think I'm gonna have to again,,,,,,,
1957316581,neutral,9,Nibor1102,I'm such a chicken,,,,,,,
1957316549,neutral,9,devil_kiss,crash in Qmbol,,,,,,,
1957316459,sadness,11,BARACKOKITTY,@J2thaESSICA yeah dnt go there.. I have 3 dif apps on my phone for it  so sad but there is a reason as to why lol,,,,,,,
1957316390,sadness,11,Jady0903,"Changed my hairstyle,but it isn't good as it supposed to be~~N I don't think it wealthed that much money..  hate that hairdresser~~;(",,,,,,,
1957316186,neutral,9,tanushreebaruah,I was rooting for Betty.,,,,,,,
1957315651,neutral,9,jicholls,lonely ..,,,,,,,
1957315485,worry,13,MaryMooh,"@MooNooH I don't understand anything, HELP",,,,,,,
1957314701,worry,13,laneymarie7,i cant sleep,,,,,,,
1957314118,sadness,11,smiles4dayyz,@TerrenceJ106 yooo! Its rainin dumb hard out.,,,,,,,
1957314023,surprise,12,AADawson,aw got orthodontist today,,,,,,,
1957313297,surprise,12,2leggedspider,"Bing! no its not Chandler Bing, its the new Search engine from Microsoft http://tinyurl.com/mgcotd ..but why the name Bing",,,,,,,
1957313260,happiness,6,Hemp316,Can you believe it:Tomorrow Night will be Jay Leno's last episode of the Tonight Show  I encourage everyone to watch it and welcome Conan.,,,,,,,
1957312977,sadness,11,joliverfan,Had a good day till he twisted his ankle on his two mile run,,,,,,,
1957312973,neutral,9,Imagine19,Come to bed,,,,,,,
1957312930,worry,13,captainboo,@mrskutcher All Pret-a-manger &amp, some marks &amp, spencers stores in the UK donate their food at the end of the day. Most lock their bins,,,,,
1957312851,relief,10,elematt,shattered! PWG botched his hybrid dolphin shirt order and sent him xl,,,,,,,
1957312815,sadness,11,SkullRockCandy,missing Taylor like crazy  cant wait till he's back,,,,,,,
1957312495,happiness,6,achura,@pourmecoffee I won my 5th grade spelling bee. Went down trailing flames on 1st word at county spelling bee  http://post.ly/geb,,,,,,,
1957311874,neutral,9,AroundHarlem,@BrentLauren that doesn't sound like fun,,,,,,,
1957311599,sadness,11,SlivaBatti,"getting ready for school.. reading what's going on on set in Montepulciano, and practically crying cause i'm not there",,,,,,,
1957311527,hate,7,carolineee,my hsbc savings apy dropped to 1.55%. sort of feeling like pulling out all my money and keeping it underneath my mattress.,,,,,,,
1957311522,sadness,11,faiznurdavid,Time to do house chores! Ugh!,,,,,,,
1957311063,sadness,11,Sini74,Why don't we close the library due to the great weather?  And the ac isn't working  #fb,,,,,,,
1957310177,worry,13,themaguire,@dopeboySHAKE omg man  i'll pray for ya,,,,,,,
1957310090,sadness,11,gelaibabydoll,"@yelainez  oist the 1st tym, di pa ko 18, the 2nd tym, may sakit na siya... don't blame me",,,,,,,
1957309999,worry,13,Smoooooch09,what am l doing?? .....nothing much atm,,,,,,,
1957309670,worry,13,Socks89,Been working lots of overtime this week. Only just realized I booked a half day tomorrow so this week will just break even,,,,,,,
1957308753,love,8,emmmahh,aw. nick got his heart broken.  poor baby. i love you!,,,,,,,
1957308408,sadness,11,Candydeuces,"I feel sick..like don't wanna get out of bed, be bothered, don't go 2 work, turn da light off, pull da shades n tv off type of sick",,,,,,,
1957308122,neutral,9,skuldchan,"Augh, fever's gone up again. If I end up missing the WeHo clubbing tomorrow night, I am going to be pissed. Stupid boytoy gave me plague.",,,,,,,
1957307462,empty,3,jessycanikole,@wolfofmibu   I need a wardrobe intervention,,,,,,,
1957307429,love,8,mojojay,@kellanator I don't mind Sam. But I liked Kate more.  I don't like Chris. He's smarmy.,,,,,,,
1957306485,neutral,9,spinsallnight,FML still awake  melatonin not working!,,,,,,,
1957306361,worry,13,Mymacgeek,an aston os my dream car but its wishful thinking,,,,,,,
1957306189,boredom,2,gemidjy,@Natalija been there  sucks like hell.,,,,,,,
1957305935,hate,7,epicwinmaster,lol my other tank/dps friend is having the same problem in a different guild.  wtf is wrong with this server?,,,,,,,
1957305609,sadness,11,musicspheres,Can I get tonight's SYTYCD online anywhere...streamed like Hulu or paid like iTunes. I missed my favorite judge and now I can't sleep.,,,,,,,
1957305294,sadness,11,maehashi,"@irkengir No. As a result, the salary is a decrease",,,,,,,
1957305112,worry,13,Katz0806,"@JKeith1982 hmmmm, that's not nice... think you should take it back. I can't help it I'm hungry. No food in this office.",,,,,,,
1957305086,sadness,11,vintage_93,OMG sore shoulder,,,,,,,
1957305026,boredom,2,GrahamGerritsen,Gogol Bordello &lt, par.    Prolly not even in the top 10 of GB shows I've seen.   Perhaps some old fashioned Civilization II will help?,,,,,,
1957303737,sadness,11,AnniesBangkok,Today is going to be a normal day for I hope. We had a group of pilots from a large airline come in last night so it was too much drink,,,,,,,
1957303620,surprise,12,DRUMMERBOI9002,@DSTROYR @RockDaMullet awwww i have no internet right now....  -drummer boi,,,,,,,
1957303396,neutral,9,lmvc11,@Joseph_KHC wooow. lucky XD my break is gonna end. my classes starts @ june 4,,,,,,,
1957303384,surprise,12,AyoMillions,@mzstokes No twitpic?  lol,,,,,,,
1957303200,worry,13,cheyennerr,There's a spider in my room. Save me...,,,,,,,
1957302818,worry,13,Luv_ChelseaFC,@burnspank41 shit i hope theyr all wrong we need him,,,,,,,
1957302602,happiness,6,gyurnec,@captainboots  YOU'RE FAKING IT! Hahaha...I kid.,,,,,,,
1957302412,worry,13,5yntifik,Is. this. a. lie? FML. F uuuuuuu. I can be such a fool sometimes,,,,,,,
1957302206,neutral,9,julialeft,Poltergeist! In my house,,,,,,,
1957302143,worry,13,ItsSkyylarr_,Theres a spider above my bed  calming my fears by listening to greeeeen day&lt,3,,,,,,
1957301854,surprise,12,ahalizev,???-?? ? youtube ? ????,,,,,,,
1957301728,worry,13,tabitha_,I'm so sleepy my head hurts.  gnite lovers! See ya in that am !,,,,,,,
1957301684,love,8,vaowen,I really wanted to watch Mary Poppins and sing along.,,,,,,,
1957301633,sadness,11,makennacunliffe,"Time for bed, oh how I wish someone was laying next to me",,,,,,,
1957301234,neutral,9,libster_t,I would of won that contest if I weren't to have chickened out,,,,,,,
1957301151,neutral,9,FastKid414,I don't ship out until October,,,,,,,
1957300913,worry,13,JaffasGirl,is very very tired  just want to sleep.  Stupid work getting in the way!!!,,,,,,,
1957300745,neutral,9,inyoll,hampa hatiku,,,,,,,
1957300243,worry,13,P1LL0WH3AD,@viintagedresses aww poor Caity  :L add people n they will add you,,,,,,,
1957300222,neutral,9,beesleybob,@HomeSwapperteam what is the point of your twit on bgt i must be one of the only people you havent found a swap for depite the promises,,,,,,,
1957299984,surprise,12,Lucie2k9,I was awake until 12:45am then my mum turned the internet off so i couldnt watch the @jonasbrothers live chat i was ccrying i was sad,,,,,,,
1957299627,worry,13,shortylaney,@rockstargirl209 what happened?,,,,,,,
1957299609,worry,13,anusharaji,my HD is full. need to cleanup a lot,,,,,,,
1957299236,sadness,11,gogogoya,Canï¿½t stop loosing.  Worst month results ever... Bubble two times in a row.,,,,,,,
1957299195,love,8,kellygirl27,There is something wrong with me! I'm so tired I can barely keep my eyes open. Yet all I've done for the last 3hrs is toss &amp, turn in bed,,,,,,
1957298715,worry,13,skessynews,jessie has gone away 4 the weekend!! I miss her already,,,,,,,
1957298429,neutral,9,theanand,"@vivzy wanted to change my handset covers, pen drives and a headphone in some place..guess its not happening...",,,,,,,
1957298252,sadness,11,KeckyxOx,god it pisses me off that i always enter comps &amp, never win.I am such a sore loser,,,,,,
1957298103,worry,13,ElleninOz,What a busy day ... am disappointed that today's show is a repeat,,,,,,,
1957297725,neutral,9,cancan86,the physical. It's coo now i know. Just lettin off some steam.,,,,,,,
1957297644,sadness,11,wolfcat,@franksting yeah... it is very very dry down here,,,,,,,
1957297096,love,8,Aly_x,"@LMA_xo My daddy lives in Manchester, I love it there :-D HULL?! :O bitch! I have a mate there and I wanna go",,,,,,,
1957297066,worry,13,MissNickyHilton,@aliwise is tweeting so much that she's not even paying attention to me!,,,,,,,
1957296720,worry,13,nigam214,morning class  .. always late or bunk ... how can someone wake-up at 8! ...,,,,,,,
1957295973,sadness,11,epicwinmaster,aww my poor tank friend.    his guild is fucking him over after promising him main OT. he barely even gets to go now.  ,_,,,,,,
1957295425,neutral,9,taneliang,Epicfail and Joseph in class... Very long liao,,,,,,,
1957295065,sadness,11,hellocuppycake,@madeleinelaurin whys your cat in pain?,,,,,,,
1957294554,sadness,11,IsilwenLinwelin,Wants milk,,,,,,,
1957294470,hate,7,allysonalfonso,@BrookeAmanda that sucks  what bout kate,,,,,,,
1957293548,hate,7,misshuiying,rah rah. youtube isn't working again. oh great,,,,,,,
1957293485,worry,13,MyLifeInGeneral,Not excited of blowing out another candle today... [as when I was a kid!]   We gotta grow up soon or later...,,,,,,,
1957293165,worry,13,sameernanjangud,trying to get a sale in my job...,,,,,,,
1957293095,sadness,11,NikkiMontana,@USOuljah Ohh Emmm Geee. Souvlaki from Dimitris...I wanna go homeeee  LOL,,,,,,,
1957293082,surprise,12,Homebrewed,"@Potato_Chip That's right! I totally forgot. Might not be till August, though    Have a great summer!!",,,,,,,
1957292899,worry,13,semsy,@_shannon1234 Shannie im so sorry! didnt mean to upset you! i just thought you would find it cute  im sorry dont be sad!,,,,,,,
1957292653,worry,13,MariSmith10,thinks its annoying when i keep getting twitter error messages from my mobile,,,,,,,
1957292590,fun,5,thatgirlFel,@OXtravaganza and I was just gonna ask you if you wanted to go to CLUB Hidden House on sat night. hehe.,,,,,,,
1957292414,worry,13,darkspector,@someone Kills me to see you online and not be able to say hello,,,,,,,
1957292251,worry,13,jenifaojennyjen,@larrysullivan sorry i couldn't fit hal's name,,,,,,,
1957291614,surprise,12,purplepleather,"@destinyeyes i'm sorry! lol i have never had, like, actual time to spend there unfortunately. everything's always been INSANE when i go",,,,,,,
1957291550,surprise,12,KeyzFabLife,@bskeete87 THEN Y R U LEAVN???? STAY!?,,,,,,,
1957291380,worry,13,IAmLawrence,why does IE have to be always a big problem,,,,,,,
1957291305,anger,1,msfussybritches,&quot,locked up abroad&quot, makes bein half brown good risk mgmt when travelin 3rd world. i blend. i feel sorry for my hostage magnet white pepo,,,,,
1957291084,neutral,9,itsNaida,@DantiChos baby help me with math,,,,,,,
1957290619,sadness,11,25zerotwo,"A sunny morning in the Big K, with lawns to mow and a 2 mile to run to attempt, urgh",,,,,,,
1957290577,surprise,12,xZOSEPH,"NOOOOO! serena and darrian don't remember each other, and i've been waiting all day to see them confess their love",,,,,,,
1957290428,sadness,11,shmerin,The fam back on the Big Island said the vog has been so bad that they can't see the ocean. Sad!,,,,,,,
1957290049,worry,13,Christine_oprey,Is sooooo tired... wants to crawl back into bed,,,,,,,
1957289809,sadness,11,warfoot,Got the BrainBone daily question wrong!  - http://bit.ly/11dd2T,,,,,,,
1957289252,anger,1,crazy_erin,I tried to dye my hair and all i got was a blond chunk in the front middle part of my hair. Dang.,,,,,,,
1957288955,worry,13,its_sb,"I was just watching some cartoons as I haven't in years when I was eating my breakfast, the programs have changed",,,,,,,
1957288930,worry,13,theanand,@vivzy yeps...just for today though  I badly wanted to do some geek-shopping...,,,,,,,
1957288916,sadness,11,christine_tung,sigh....it's always so sad when you watch the series finale....no more green wing left to watch,,,,,,,
1957288830,sadness,11,MyLifeInGeneral,Not excited of blowing out another candle today... [as when I was a kid!],,,,,,,
1957288690,worry,13,provokative,"going to die from study overload this weekend. too much homework, with paying work to interrupt! i'm screwed",,,,,,,
1957288483,neutral,9,RoisinMcK,"I feel like ive done the London marathon, I ach all over",,,,,,,
1957287721,neutral,9,kasiandra,rented bikes + unknown trail with random bumps + big hills + kids = one beat up little girl. Not a good day on the B family vacation.,,,,,,,
1957287672,sadness,11,madlymint,@MommaSalty ...that's a miserable afterparty report,,,,,,,
1957287662,worry,13,Roberto958,"just tried talking........voice died before end of sentence! Annpyimg thing id, i feel fine!! Another day of not playing the hits",,,,,,,
1957287436,relief,10,RoeBloodBathx,Aw. The sky is weeping.,,,,,,,
1957287286,hate,7,Born2Rune,@WoWInsider I would be playing my old rogue but a friend took the account and could not get it back,,,,,,,
1957287189,neutral,9,grapplingmaster,Brake time!! Nothing for lunch. Tonite.,,,,,,,
1957286889,sadness,11,justasundaygirl,"@zackintoys Sadly, it doesn't  I was so hopeful after American Doll Posse, too ... it's just so blah and vacant of dynamic.",,,,,,,
1957286264,neutral,9,acraigdsa,Got back and putting in the laundry. We got in there last  o well as long as its clean. #DSAA09,,,,,,,
1957286023,hate,7,dessey,The Taxi Q at Pelangi was super loooong.. and now I'm getting headaches because of the hot-cold transition,,,,,,,
1957285542,worry,13,grentone,@starlingpoet lol.. that's worrying,,,,,,,
1957285346,enthusiasm,4,JosBirken,Just discovered a shortcoming of Gravity. When you use Twitpic (integrated) it doesn't subtract the pic URL from the 140 character limit,,,,,,,
1957284838,sadness,11,xXdaniiiXx,@lizz_xx cheer up lizzi there will b another foh hero concert   but still i suppose we can b upset  xoxoxo,,,,,,,
1957284632,sadness,11,yoimlun,just got home. im so effin sad,,,,,,,
1957284576,love,8,Dr_Jared,"oooooh!  this guy is so amazing, he's so cute, and he sent me a photo!  and no...i can't show",,,,,,,
1957284360,happiness,6,anna_samara,"Heading home now, yay! Was going to buy a much needed bottle of wine to drink with dinner, but my wallet is MIA so no wine for me tonight",,,,,,,
1957284303,worry,13,Melissaraad,"Gha, off to work - hopefully traffic has cleared up by the time I get there!!",,,,,,,
1957284135,worry,13,CAiTLiN4547,I've had a sore throat since monday morning @joeyawesome...I'm just sick of it hurtin and I want some freakin sleep!,,,,,,,
1957284094,neutral,9,marci723,"@RockedByPickler no I won't honey I got mad yrs to go , why am I crazy?",,,,,,,
1957283025,relief,10,minauderie,@oxygen8705 aww ty! s'just a bummer watching conversations,,,,,,,
1957282972,sadness,11,IronChefKristen,"@Krista_Watson I can't this weekend, sorry  And Steph is working.",,,,,,,
1957282768,neutral,9,thecrimedonkey,@_anniemay OMG No fair,,,,,,,
1957282585,worry,13,gkhamba,Walmart opening its first store in Amritsar tomorrow (of all places)...the horror..hoping its limited to wholesale,,,,,,,
1957282467,relief,10,mattedmondson,@redframer123 I think they make you turn your phones off  I'll see what I can do!,,,,,,,
1957282284,sadness,11,mysunshinecoast,"Well thats me for the day, watching Panthers tonight beat the Saints (fingers crossed) cause there are no QLD teams playing this round",,,,,,,
1957282070,surprise,12,briBOFA,@valdivia1 what about me?,,,,,,,
1957281523,sadness,11,ishinebrighter,"bummed i didnt get to see manchester orchestra bc it was sold out, i spent all night buying tv shows on itunes  lame",,,,,,,
1957281398,sadness,11,brandonbolivar,@noiselesssound I just heard that Regina girls song @ les deux! And I think u should/have 2 come back 2 mc! I miss u,,,,,,,
1957281019,sadness,11,DaisyReyes,I wish my grandmother had taken me to the US with her,,,,,,,
1957280676,empty,3,fashionsflyest,"Can't sleep, just laying here in the dark",,,,,,,
1957279860,worry,13,drummwill,boo  rabbits pisses on people you know that,,,,,,,
1957279773,worry,13,coolakool7,"@againtoday i'm hear ya dude, i can't either",,,,,,,
1957279276,worry,13,Celz29,ok deleted all messages and hope they don't come back!!,,,,,,,
1957278958,sadness,11,Lourini,In the bus... Almost an hour late because of my crappy alarm clock  should be in Leeuwarden at about 9:45,,,,,,,
1957278941,neutral,9,Luna_c312,@PorkChopJones Sorry   move back?,,,,,,,
1957278650,happiness,6,gorguz_georgie,"i have the biggest headache right now, i washed my hair wif mum's shampoo and now it's gross  i like my shampoo way better",,,,,,,
1957278625,worry,13,nikitabroz,@isilwenlinwelin i am public and can't get anyone to follow me,,,,,,,
1957278377,worry,13,kaisjy,Wow slept in with no dolidh here to wake me up,,,,,,,
1957278370,sadness,11,imthrowinaparty,My siblings left me alone.   Bored. (:|,,,,,,,
1957278010,hate,7,_erica,@Kikirowr Downside though is that you're breaking the thread.,,,,,,,
1957277972,worry,13,escribitionist,looks like the eprocurement e-mail address from office mate is blacklisted by IT here.. asking them to whitelist now.,,,,,,,
1957277936,worry,13,bigenya,"@overlordtrainee Sigh. It is a sad, lonely profession.",,,,,,,
1957277190,surprise,12,djsteeley,"Oops, they don't open until 9am",,,,,,,
1957276810,sadness,11,skk123,@AshleyGofficial aww dont cry ashley,,,,,,,
1957276719,sadness,11,HUIYUNN,Their songs make me want to cry..,,,,,,,
1957276419,hate,7,xcherylax,This train is so squeaky its givin me a sore head its bad enough i have to go to work!,,,,,,,
1957275711,sadness,11,abhishek_karna,"Mom asking if I'm feeling better after dargah visit. Dad swears he sees +ve &quot;change&quot;.  I am amused.   But yeah, still depressed",,,,,,,
1957275627,happiness,6,sophiastication,@assembled ive been there before  haha,,,,,,,
1957274963,neutral,9,yayfuckbuddies,"bored, nothing to do",,,,,,,
1957274215,worry,13,ninjachristine,Noones talking to me anymore,,,,,,,
1957273826,enthusiasm,4,RealRobMugabe,Dying to get my hands on the Diagnosis Murder DVD boxset but those pesky kids at Amazon still won't deliver to Zimbabwe,,,,,,,
1957273413,sadness,11,Shitfuckdamn,@Trentskers Pfftt... I wish. Don't have time though.,,,,,,,
1957273033,worry,13,Celz29,someone has hacked into my emails!! fuck off!!,,,,,,,
1957272756,neutral,9,thekillerpitch,@mvermut translation = complicated sh-t that someone is going to have to teach me,,,,,,,
1957272674,neutral,9,gracebee,walked home in the rain.,,,,,,,
1957272611,love,8,squishy3000,@MitchBenn Waah! You were in Aberdeen? F**K why do I miss all the best gigs?!,,,,,,,
1957272236,love,8,TOM_HARDY,wishing i had marvelous misadventures of flap jack on DVD,,,,,,,
1957271702,surprise,12,onastysainto,@runhipporun just took the Terminator trilogy :-D but what I need is actually TV series and I still can't find anything tempting,,,,,,,
1957271601,boredom,2,Arwa_3green,omg i realy can't sleep ughh,,,,,,,
1957271323,worry,13,JEN_LUVS_LA,Why am I having such a hard time falling asleep,,,,,,,
1957271130,sadness,11,elematt,feels really sick.,,,,,,,
1957270955,sadness,11,BrittanyRenee92,is tired of summer already,,,,,,,
1957269942,sadness,11,_kimberly,@polyap POL! Is this song from a new album? I am really missing out on UdD!,,,,,,,
1957269543,hate,7,kristinarosexxx,@iamivanxxx That sucks to hear. I hate days like that,,,,,,,
1957269286,neutral,9,Dalmasy,... Money money money...      http://twitpic.com/664uz,,,,,,,
1957269141,worry,13,postalidol,Here at work having lunch. A lot of work and not enough help,,,,,,,
1957268633,hate,7,traceydukes,"@MissMaryJ M Jizzle I need u to Hit me too, ugghh I'm sick of this damn phone! Like seriously!",,,,,,,
1957268224,neutral,9,belchito,S'acaba la setmana del rap vintage  amb la millor: MC Hammer - U can't touch this http://open.spotify.com/track/1B75hgRqe7A4fwee3g3Wmu,,,,,,,
1957268164,worry,13,Pinguin98,very very bad headache that is getting worse by the minute not better.,,,,,,,
1957267963,surprise,12,c9xgmr,they shot him  he was still alive too...,,,,,,,
1957267231,sadness,11,rohan_kini,@roshnimo yup .. sad eh .. Betty man .. it should have been betty,,,,,,,
1957267208,worry,13,AlluringBri,i wish people would leave jon &amp, kate alone  i really like that show,,,,,,
1957266782,sadness,11,Kikirowr,@_erica I know right,,,,,,,
1957266491,surprise,12,ejtormes,@niccoqp I miss going to EK every summer &amp, christmas vaca  Take me there!,,,,,,
1957266393,worry,13,Mystical13,The computers and the Ethernet at school are so slow!,,,,,,,
1957266295,worry,13,t_blackie,i lost mx way,,,,,,,
1957266196,sadness,11,Jady0903,"Changed my hairstyle,but it isn't good as it supposed to be N don't wealth that much money..  hate that hairdresser~~",,,,,,,
1957266048,sadness,11,jasmine_pie,i really should stop relying on my family when they say their going to get me lunch,,,,,,,
1957265914,worry,13,NDiiBaBii,@TerrenceJ106 insomniac over here as well,,,,,,,
1957265895,neutral,9,himynameisdath,need a camera blower.. my camera censor is dirteeh..,,,,,,,
1957265858,enthusiasm,4,skupiter628,i want candy!!!,,,,,,,
1957265830,sadness,11,TonyPrice1970,"I hate working nights, cos I'm not really able to enjoy this gorgeous weather, as I will be asleep",,,,,,,
1957265612,hate,7,MsMac74,But why do I have to spend it in the office,,,,,,,
1957265221,sadness,11,jeffgrant,Ready to go into work now.  cannot be bothered.,,,,,,,
1957265116,worry,13,GracieAlbernaz,@DannysGhirl no sleeping for me im at work   it will be summer break soon. Tell them to get there butts out of bed lol,,,,,,,
1957264816,sadness,11,Wicked_Jinx,"Yesterday a friend of mine was thrown off his horse as a lorry drove past us, ignoring us signaling for him to slow down",,,,,,,
1957264644,worry,13,annzhou,tiiiired but i cant sleep,,,,,,,
1957264295,worry,13,MarioArriaga,Gotta a lot of work knocked out on the project but there's one feature that just refuses to work right. Can't release next version until,,,,,,,
1957264031,love,8,seattlegeekly,@TheKJA finished listening to Last Days of Krypton's audio book! Loved it...so sad though...,,,,,,,
1957263978,hate,7,Kaydeescrafts,I really need to sort out a bird table and some feeders - the robins and blue tits are being bullied,,,,,,,
1957263744,hate,7,sacha91,omg!!! mcdonalds combo and wendys sundae = puke material,,,,,,,
1957263518,neutral,9,shoptilldrop,i sooooooooo dont want to go to work today to nice outside.,,,,,,,
1957262854,relief,10,KatieSouthie,#thingsmummysaid You need to learn to wash dishes and do laundry because I won't always be here to do them for you. She was right,,,,,,,
1957262657,worry,13,alexlee003,I honestly feel like I'm not healing or getting any better. This is not good,,,,,,,
1957262195,sadness,11,apleezy,just got home.. downtown was dead.. plus im kinda under the weather and i gotta get up for work tomorrow,,,,,,,
1957262114,happiness,6,sikat,Watching Jay Leno's 2nd last Tonight show   I haven't gone a day without Leno in like four yearss.,,,,,,,
1957261950,sadness,11,danielcaguin,@tiataquito you stop it,,,,,,,
1957261926,worry,13,MrAntony,what am i gonna do when my iphone is full!,,,,,,,
1957261841,sadness,11,VictoriaDoyle,"cant talk very well, just remembering about something once said to me...  not a good thing fucking bully nasty pieces of work arrrrgrrrrrr",,,,,,,
1957261056,sadness,11,spacecadet007,because my dad has the tv to loud. Then i get creeped out cuz im from a dodgy neighbourhood and there was someone in my bush.,,,,,,,
1957260515,sadness,11,amandanat,@davidaKaplan As do I  Leopold says hello.,,,,,,,
1957260020,worry,13,vaowen,Can't get the sound to work while on DVD. I was going to watch Mary Poppins.,,,,,,,
1957259948,sadness,11,Mercs,Wookei why did you never accept my psn friend request,,,,,,,
1957259916,relief,10,tzie,off to my Psychology class.,,,,,,,
1957259756,sadness,11,xtamalx,"have to stay away from home, and since this part of india dnt hav gud wireless internet, im fucked",,,,,,,
1957259752,happiness,6,Valeriuh,hahaha yeah i see that. but he can't twitter me back,,,,,,,
1957259425,worry,13,kasey79,Ok hubby really isnt going to be logging off anytime soon  what to do what to do?,,,,,,,
1957259101,love,8,Weapondrift,@cheri two macaroons go into a bar....one says oh your a nut.  wow I need to get out more.,,,,,,,
1957257636,sadness,11,Destiny_Joyy,cant sleep again! I couldnt sleep last night eather!  *Wabble Wabble*,,,,,,,
1957257361,worry,13,JOscarG,"Home early, yeh! work to do over the weekend, $%$#@!!!! not happy!!! so much 4 a big1",,,,,,,
1957257295,happiness,6,tunatweets,I miss the concert Tuesday already. I'd really like a time machine to go see it again... It was so fun...,,,,,,,
1957256797,worry,13,Lunarcraft,Again working on the internet shop ... don't think we will achieve the goal of uploading by the previously set time   Will keep going,,,,,,,
1957256459,worry,13,brandi_marie,Oh good God crampsss...,,,,,,,
1957256096,neutral,9,edebreo,Going to a wake of a dear friend Marlito Sy tonight in Novaliches,,,,,,,
1957255794,worry,13,Supremacii,@yahyan where'd you go!,,,,,,,
1957255401,surprise,12,autumnmariegray,@sydthekid why are you sad?!,,,,,,,
1957255178,worry,13,nzj,Worried about the reply after sending THE SMS to 78277.,,,,,,,
1957254860,worry,13,AnnSue,"The birds are out,, oh man... That's NOT cool &amp;&amp; I didn't sleep yet for the night!!!",,,,,,,
1957254388,sadness,11,sunayana,@anant25121986 it is so unfair that all the good rock shows happen only in B'lore and Pune,,,,,,,
1957252543,worry,13,rottenbeard,@JAYOJAY I'm straining to hear but it's very hard from all the way over here.,,,,,,,
1957252405,hate,7,iskyworld,says BAD TRIP! (angry)  http://plurk.com/p/wxshi,,,,,,,
1957252272,worry,13,patep34,worried about Mr. Socks tonight.,,,,,,,
1957252101,relief,10,kookijhe,just got back from school.  SHEMMS!! Summer class has been officially ended.  http://plurk.com/p/wxsgy,,,,,,,
1957251799,neutral,9,1unreadmessage,3am i still cant sleep,,,,,,,
1957251669,fun,5,stacespace,so much fun at the beach today!  and delicious dinner at @kimbononowowo's house!! i friggin love Mark and Josh!! I'm gonna miss them!!,,,,,,,
1957251533,neutral,9,imzachhh,is up too early,,,,,,,
1957251371,worry,13,kerrygleeson11,Been up since 5am with my poorly sick baby girl,,,,,,,
